id,keyboard_accuracy,keyboard_avarage_speed_easy,keyboard_avarage_speed_normal,keyboard_distance,leap_accuracy,leap_avarage_speed_easy,leap_avarage_speed_normal,leap_distance
1,0.9753086419753086,13124.5,97061.0,62220.9530223222,0.3348729792147806,95569.5,742513.5,1.0312422643528795E7
2,0.9753086419753086,13124.5,97061.0,62220.9530223222,0.3348729792147806,95569.5,742513.5,1.0312422643528795E7
