id,keyboard_accuracy,keyboard_avarage_speed_easy,keyboard_avarage_speed_normal,leap_accuracy,leap_avarage_speed_easy,leap_avarage_speed_normal
1,0.9753086419753086,13124.5,96921.0,0.3348729792147806,95569.5,742513.5
2,0.9753086419753086,13124.5,96921.0,0.3348729792147806,95569.5,742513.5
